sample,price_field,m1_open_time,ny_time,m1_open,m1_high,m1_low,m1_close,tick_count,first_high_tick_time,first_low_tick_time,high_before_low,low_before_high,same_tick,order_reconstructable,bid_available,ask_available,last_available,note
TARGETED,BID,2026.07.09 17:13:00,2026.07.09 10:13:00,1.14413,1.14418,1.14404,1.14411,357,1783617205591,1783617221593,1,0,0,1,1,1,0,
TARGETED,ASK,2026.07.09 17:13:00,2026.07.09 10:13:00,1.14413,1.14418,1.14404,1.14411,357,1783617205591,1783617221593,1,0,0,1,1,1,0,
TARGETED,BID,2026.07.09 17:33:00,2026.07.09 10:33:00,1.14375,1.14387,1.14367,1.14379,480,1783618407796,1783618430272,1,0,0,1,1,1,0,
TARGETED,ASK,2026.07.09 17:33:00,2026.07.09 10:33:00,1.14375,1.14387,1.14367,1.14379,480,1783618386963,1783618381235,0,1,0,1,1,1,0,
TARGETED,BID,2026.07.09 17:43:00,2026.07.09 10:43:00,1.14363,1.14370,1.14357,1.14364,292,1783619032731,1783618991231,0,1,0,1,1,1,0,
TARGETED,ASK,2026.07.09 17:43:00,2026.07.09 10:43:00,1.14363,1.14370,1.14357,1.14364,292,1783619032731,1783618991231,0,1,0,1,1,1,0,
TARGETED,BID,2026.07.09 17:44:00,2026.07.09 10:44:00,1.14364,1.14370,1.14358,1.14365,336,1783619076373,1783619042327,0,1,0,1,1,1,0,
TARGETED,ASK,2026.07.09 17:44:00,2026.07.09 10:44:00,1.14364,1.14370,1.14358,1.14365,336,1783619076373,1783619042327,0,1,0,1,1,1,0,
TARGETED,BID,2026.07.10 10:08:00,2026.07.10 03:08:00,1.14389,1.14394,1.14384,1.14389,273,1783678086057,1783678116495,1,0,0,1,1,1,0,
TARGETED,ASK,2026.07.10 10:08:00,2026.07.10 03:08:00,1.14389,1.14394,1.14384,1.14389,273,1783678086057,1783678131215,1,0,0,1,1,1,0,
TARGETED,BID,2026.07.10 10:32:00,2026.07.10 03:32:00,1.14396,1.14403,1.14388,1.14396,239,1783679531595,1783679528581,0,1,0,1,1,1,0,
TARGETED,ASK,2026.07.10 10:32:00,2026.07.10 03:32:00,1.14396,1.14403,1.14388,1.14396,239,1783679531595,1783679567421,1,0,0,1,1,1,0,
TARGETED,BID,2026.07.10 10:35:00,2026.07.10 03:35:00,1.14384,1.14391,1.14379,1.14385,410,1783679728202,1783679707615,0,1,0,1,1,1,0,
TARGETED,ASK,2026.07.10 10:35:00,2026.07.10 03:35:00,1.14384,1.14391,1.14379,1.14385,410,1783679728202,1783679707615,0,1,0,1,1,1,0,
TARGETED,BID,2026.07.10 10:39:00,2026.07.10 03:39:00,1.14383,1.14386,1.14380,1.14383,116,1783679942403,1783679949818,1,0,0,1,1,1,0,
TARGETED,ASK,2026.07.10 10:39:00,2026.07.10 03:39:00,1.14383,1.14386,1.14380,1.14383,116,1783679942403,1783679949818,1,0,0,1,1,1,0,
TARGETED,BID,2026.07.10 10:43:00,2026.07.10 03:43:00,1.14396,1.14400,1.14389,1.14395,277,1783680201662,1783680211324,1,0,0,1,1,1,0,
TARGETED,ASK,2026.07.10 10:43:00,2026.07.10 03:43:00,1.14396,1.14400,1.14389,1.14395,277,1783680201662,1783680211386,1,0,0,1,1,1,0,
TARGETED,BID,2026.07.10 10:55:00,2026.07.10 03:55:00,1.14381,1.14386,1.14372,1.14377,311,1783680904004,1783680949479,1,0,0,1,1,1,0,
TARGETED,ASK,2026.07.10 10:55:00,2026.07.10 03:55:00,1.14381,1.14386,1.14372,1.14377,311,1783680904004,1783680949614,1,0,0,1,1,1,0,
TARGETED,BID,2026.07.10 16:35:00,2026.07.10 09:35:00,1.14207,1.14213,1.14196,1.14203,408,1783701305881,1783701352952,1,0,0,1,1,1,0,
TARGETED,ASK,2026.07.10 16:35:00,2026.07.10 09:35:00,1.14207,1.14213,1.14196,1.14203,408,1783701305881,1783701352997,1,0,0,1,1,1,0,
TARGETED,BID,2026.07.10 16:36:00,2026.07.10 09:36:00,1.14203,1.14213,1.14198,1.14206,374,1783701384969,1783701363971,0,1,0,1,1,1,0,
TARGETED,ASK,2026.07.10 16:36:00,2026.07.10 09:36:00,1.14203,1.14213,1.14198,1.14206,374,1783701384969,1783701360095,0,1,0,1,1,1,0,
TARGETED,BID,2026.07.10 16:44:00,2026.07.10 09:44:00,1.14263,1.14267,1.14256,1.14260,363,1783701862777,1783701887662,1,0,0,1,1,1,0,
TARGETED,ASK,2026.07.10 16:44:00,2026.07.10 09:44:00,1.14263,1.14267,1.14256,1.14260,363,1783701862777,1783701887708,1,0,0,1,1,1,0,
TARGETED,BID,2026.07.10 16:56:00,2026.07.10 09:56:00,1.14209,1.14218,1.14200,1.14208,372,1783702594357,1783702581232,0,1,0,1,1,1,0,
TARGETED,ASK,2026.07.10 16:56:00,2026.07.10 09:56:00,1.14209,1.14218,1.14200,1.14208,372,1783702566308,1783702616898,1,0,0,1,1,1,0,
TARGETED,BID,2026.07.10 16:57:00,2026.07.10 09:57:00,1.14208,1.14218,1.14201,1.14210,435,1783702647120,1783702627666,0,1,0,1,1,1,0,
TARGETED,ASK,2026.07.10 16:57:00,2026.07.10 09:57:00,1.14208,1.14218,1.14201,1.14210,435,1783702679087,1783702627666,0,1,0,1,1,1,0,
TARGETED,BID,2026.07.10 17:03:00,2026.07.10 10:03:00,1.14176,1.14189,1.14166,1.14180,480,1783703022821,1783702991503,0,1,0,1,1,1,0,
TARGETED,ASK,2026.07.10 17:03:00,2026.07.10 10:03:00,1.14176,1.14189,1.14166,1.14180,480,1783703022804,1783702996351,0,1,0,1,1,1,0,
TARGETED,BID,2026.07.10 17:05:00,2026.07.10 10:05:00,1.14185,1.14192,1.14180,1.14187,307,1783703156375,1783703121894,0,1,0,1,1,1,0,
TARGETED,ASK,2026.07.10 17:05:00,2026.07.10 10:05:00,1.14185,1.14192,1.14180,1.14187,307,1783703156375,1783703115507,0,1,0,1,1,1,0,
TARGETED,BID,2026.07.10 17:07:00,2026.07.10 10:07:00,1.14181,1.14189,1.14177,1.14185,326,1783703272715,1783703228956,0,1,0,1,1,1,0,
TARGETED,ASK,2026.07.10 17:07:00,2026.07.10 10:07:00,1.14181,1.14189,1.14177,1.14185,326,1783703272715,1783703228956,0,1,0,1,1,1,0,
TARGETED,BID,2026.07.10 17:23:00,2026.07.10 10:23:00,1.14254,1.14260,1.14244,1.14255,370,1783704194934,1783704211811,1,0,0,1,1,1,0,
TARGETED,ASK,2026.07.10 17:23:00,2026.07.10 10:23:00,1.14254,1.14260,1.14244,1.14255,370,1783704194934,1783704212806,1,0,0,1,1,1,0,
TARGETED,BID,2026.07.10 17:26:00,2026.07.10 10:26:00,1.14260,1.14268,1.14254,1.14260,353,1783704371520,1783704362044,0,1,0,1,1,1,0,
TARGETED,ASK,2026.07.10 17:26:00,2026.07.10 10:26:00,1.14260,1.14268,1.14254,1.14260,353,1783704371520,1783704386752,1,0,0,1,1,1,0,
TARGETED,BID,2026.07.10 17:29:00,2026.07.10 10:29:00,1.14263,1.14267,1.14254,1.14262,313,1783704554139,1783704575315,1,0,0,1,1,1,0,
TARGETED,ASK,2026.07.10 17:29:00,2026.07.10 10:29:00,1.14263,1.14267,1.14254,1.14262,313,1783704554139,1783704575315,1,0,0,1,1,1,0,
TARGETED,BID,2026.07.10 17:35:00,2026.07.10 10:35:00,1.14201,1.14215,1.14177,1.14191,924,1783704905755,1783704950185,1,0,0,1,1,1,0,
TARGETED,ASK,2026.07.10 17:35:00,2026.07.10 10:35:00,1.14201,1.14215,1.14177,1.14191,924,1783704905755,1783704950185,1,0,0,1,1,1,0,
TARGETED,BID,2026.07.10 17:40:00,2026.07.10 10:40:00,1.14206,1.14214,1.14201,1.14210,422,1783705255705,1783705230981,0,1,0,1,1,1,0,
TARGETED,ASK,2026.07.10 17:40:00,2026.07.10 10:40:00,1.14206,1.14214,1.14201,1.14210,422,1783705255705,1783705230981,0,1,0,1,1,1,0,
TARGETED,BID,2026.07.10 17:43:00,2026.07.10 10:43:00,1.14225,1.14229,1.14219,1.14224,397,1783705401872,1783705407577,1,0,0,1,1,1,0,
TARGETED,ASK,2026.07.10 17:43:00,2026.07.10 10:43:00,1.14225,1.14229,1.14219,1.14224,397,1783705401872,1783705408426,1,0,0,1,1,1,0,
TARGETED,BID,2026.07.10 17:45:00,2026.07.10 10:45:00,1.14206,1.14210,1.14197,1.14205,507,1783705554655,1783705525623,0,1,0,1,1,1,0,
TARGETED,ASK,2026.07.10 17:45:00,2026.07.10 10:45:00,1.14206,1.14210,1.14197,1.14205,507,1783705554655,1783705525623,0,1,0,1,1,1,0,
TARGETED,BID,2026.07.10 17:48:00,2026.07.10 10:48:00,1.14226,1.14233,1.14212,1.14220,423,1783705706176,1783705681688,0,1,0,1,1,1,0,
TARGETED,ASK,2026.07.10 17:48:00,2026.07.10 10:48:00,1.14226,1.14233,1.14212,1.14220,423,1783705706176,1783705693206,0,1,0,1,1,1,0,
TARGETED,BID,2026.07.13 10:02:00,2026.07.13 03:02:00,1.14019,1.14029,1.14008,1.14020,431,1783936972457,1783936926117,0,1,0,1,1,1,0,
TARGETED,ASK,2026.07.13 10:02:00,2026.07.13 03:02:00,1.14019,1.14029,1.14008,1.14020,431,1783936972457,1783936925982,0,1,0,1,1,1,0,
TARGETED,BID,2026.07.13 10:20:00,2026.07.13 03:20:00,1.14073,1.14082,1.14066,1.14072,366,1783938002403,1783938039136,1,0,0,1,1,1,0,
TARGETED,ASK,2026.07.13 10:20:00,2026.07.13 03:20:00,1.14073,1.14082,1.14066,1.14072,366,1783938002403,1783938030943,1,0,0,1,1,1,0,
TARGETED,BID,2026.07.13 10:22:00,2026.07.13 03:22:00,1.14088,1.14096,1.14080,1.14087,197,1783938176266,1783938160471,0,1,0,1,1,1,0,
TARGETED,ASK,2026.07.13 10:22:00,2026.07.13 03:22:00,1.14088,1.14096,1.14080,1.14087,197,1783938176266,1783938120875,0,1,0,1,1,1,0,
TARGETED,BID,2026.07.13 10:25:00,2026.07.13 03:25:00,1.14080,1.14088,1.14070,1.14082,264,1783938354383,1783938317859,0,1,0,1,1,1,0,
TARGETED,ASK,2026.07.13 10:25:00,2026.07.13 03:25:00,1.14080,1.14088,1.14070,1.14082,264,1783938354383,1783938318007,0,1,0,1,1,1,0,
TARGETED,BID,2026.07.13 10:43:00,2026.07.13 03:43:00,1.14180,1.14187,1.14171,1.14178,369,1783939388302,1783939405069,1,0,0,1,1,1,0,
TARGETED,ASK,2026.07.13 10:43:00,2026.07.13 03:43:00,1.14180,1.14187,1.14171,1.14178,369,1783939388302,1783939405069,1,0,0,1,1,1,0,
TARGETED,BID,2026.07.13 10:46:00,2026.07.13 03:46:00,1.14188,1.14192,1.14179,1.14184,313,1783939586138,1783939592301,1,0,0,1,1,1,0,
TARGETED,ASK,2026.07.13 10:46:00,2026.07.13 03:46:00,1.14188,1.14192,1.14179,1.14184,313,1783939586138,1783939592301,1,0,0,1,1,1,0,
TARGETED,BID,2026.07.13 10:47:00,2026.07.13 03:47:00,1.14183,1.14189,1.14175,1.14182,343,1783939621667,1783939645818,1,0,0,1,1,1,0,
TARGETED,ASK,2026.07.13 10:47:00,2026.07.13 03:47:00,1.14183,1.14189,1.14175,1.14182,343,1783939621667,1783939645818,1,0,0,1,1,1,0,
TARGETED,BID,2026.07.13 10:52:00,2026.07.13 03:52:00,1.14234,1.14249,1.14227,1.14242,404,1783939979584,1783939932278,0,1,0,1,1,1,0,
TARGETED,ASK,2026.07.13 10:52:00,2026.07.13 03:52:00,1.14234,1.14249,1.14227,1.14242,404,1783939979584,1783939932449,0,1,0,1,1,1,0,
TARGETED,BID,2026.07.13 10:55:00,2026.07.13 03:55:00,1.14256,1.14262,1.14250,1.14256,377,1783940140100,1783940105502,0,1,0,1,1,1,0,
TARGETED,ASK,2026.07.13 10:55:00,2026.07.13 03:55:00,1.14256,1.14262,1.14250,1.14256,377,1783940140100,1783940105457,0,1,0,1,1,1,0,
TARGETED,BID,2026.07.13 16:31:00,2026.07.13 09:31:00,1.14252,1.14263,1.14245,1.14255,595,1783960309655,1783960263835,0,1,0,1,1,1,0,
TARGETED,ASK,2026.07.13 16:31:00,2026.07.13 09:31:00,1.14252,1.14263,1.14245,1.14255,595,1783960309655,1783960263749,0,1,0,1,1,1,0,
TARGETED,BID,2026.07.13 16:38:00,2026.07.13 09:38:00,1.14250,1.14263,1.14241,1.14248,532,1783960692309,1783960720232,1,0,0,1,1,1,0,
TARGETED,ASK,2026.07.13 16:38:00,2026.07.13 09:38:00,1.14250,1.14263,1.14241,1.14248,532,1783960692309,1783960720232,1,0,0,1,1,1,0,
TARGETED,BID,2026.07.13 16:50:00,2026.07.13 09:50:00,1.14183,1.14188,1.14173,1.14181,430,1783961416132,1783961456968,1,0,0,1,1,1,0,
TARGETED,ASK,2026.07.13 16:50:00,2026.07.13 09:50:00,1.14183,1.14188,1.14173,1.14181,430,1783961416077,1783961456968,1,0,0,1,1,1,0,
TARGETED,BID,2026.07.13 16:51:00,2026.07.13 09:51:00,1.14181,1.14190,1.14165,1.14174,475,1783961460836,1783961513321,1,0,0,1,1,1,0,
TARGETED,ASK,2026.07.13 16:51:00,2026.07.13 09:51:00,1.14181,1.14190,1.14165,1.14174,475,1783961460836,1783961513321,1,0,0,1,1,1,0,
TARGETED,BID,2026.07.13 16:55:00,2026.07.13 09:55:00,1.14187,1.14191,1.14179,1.14183,392,1783961709760,1783961729517,1,0,0,1,1,1,0,
TARGETED,ASK,2026.07.13 16:55:00,2026.07.13 09:55:00,1.14187,1.14191,1.14179,1.14183,392,1783961709760,1783961729517,1,0,0,1,1,1,0,
TARGETED,BID,2026.07.13 17:07:00,2026.07.13 10:07:00,1.14145,1.14152,1.14134,1.14143,440,1783962437633,1783962464480,1,0,0,1,1,1,0,
TARGETED,ASK,2026.07.13 17:07:00,2026.07.13 10:07:00,1.14145,1.14152,1.14134,1.14143,440,1783962437633,1783962464509,1,0,0,1,1,1,0,
TARGETED,BID,2026.07.13 17:30:00,2026.07.13 10:30:00,1.14079,1.14092,1.14057,1.14079,596,1783963846196,1783963815537,0,1,0,1,1,1,0,
TARGETED,ASK,2026.07.13 17:30:00,2026.07.13 10:30:00,1.14079,1.14092,1.14057,1.14079,596,1783963846196,1783963815601,0,1,0,1,1,1,0,
TARGETED,BID,2026.07.13 17:32:00,2026.07.13 10:32:00,1.14067,1.14075,1.14063,1.14067,489,1783963945719,1783963970285,1,0,0,1,1,1,0,
TARGETED,ASK,2026.07.13 17:32:00,2026.07.13 10:32:00,1.14067,1.14075,1.14063,1.14067,489,1783963945719,1783963970285,1,0,0,1,1,1,0,
TARGETED,BID,2026.07.13 17:33:00,2026.07.13 10:33:00,1.14067,1.14073,1.14061,1.14066,407,1783964006853,1783964021276,1,0,0,1,1,1,0,
TARGETED,ASK,2026.07.13 17:33:00,2026.07.13 10:33:00,1.14067,1.14073,1.14061,1.14066,407,1783964006853,1783964021276,1,0,0,1,1,1,0,
TARGETED,BID,2026.07.13 17:42:00,2026.07.13 10:42:00,1.14006,1.14011,1.13996,1.14006,411,1783964537550,1783964524547,0,1,0,1,1,1,0,
TARGETED,ASK,2026.07.13 17:42:00,2026.07.13 10:42:00,1.14006,1.14011,1.13996,1.14006,411,1783964537550,1783964524586,0,1,0,1,1,1,0,
